review_id,review_text,upvotes,app_version,posted_date,year
gp:AOqpTOEbyAvbQUqH8n9QIqmLn-j0raEvp0bY2AmzmmZkmYnSCaYTD8LqLnr06hxKaDZtkwhGtBmiBbXSu80tVg,TikTok is fun and there's interesting videos and I've been watching TikTok videos for more than 2 year's.This is an amazing app for watching videos,4,20.9.3,2021-09-03 22:40:00,2021
gp:AOqpTOGEMbC41fdCcwz5MrfAHrwPV7SQwvT-ZJU3R04eDVA76-O9wh-flkAtgAQkFaxk65zFyb31NuuF5KkKbg,Amazing! I love this app. It's simple and intuitive to use.,0,21.2.5,2021-09-18 04:08:00,2021
gp:AOqpTOGwvjXmV3JVK3ey7GMbmT2IhOYPWZS-54Vaa6hYrFNEh2YgTA9Cvv4x2ksrD5Zr0QmXH5a9rbAIcyzC2w,"I just love it if your looking for smth to make you laugh,cry and feel happy emotions this is what you need",1,20.9.3,2021-09-13 21:32:00,2021
gp:AOqpTOEeOn1qTvXCXGeYxNqwyvZCr9wHyKTjygKCWJS_uWzQE-bN8KP0Q_EpZPYsb-e1LuUdmCiFyfjHFY_R-g,"Love the app! Only thing is i wish you could add your own sound. And i wish you could save your videos after making them, instead of posting them,then saving them. Other than its ok!",68,20.3.3,2021-07-15 11:52:00,2021
gp:AOqpTOFAvDlSvVoqPwEn0q7zxdtJUjQVYZt8bYU4EN9SxJh9FDdzRLfP_XpXb6QjtpFyQccUZpFu4eubpt0yWg,Tiktok is easier to use than some of the other social media platforms. It was the first place where I recieved followers and likes and the positive feedback gave me hope to keep my other sites going.,9,20.6.4,2021-08-23 20:52:00,2021
gp:AOqpTOETXJ2Qy_LrsiSaxZ42WFcYc7bRegYQyzYCXlFhhJHAWVOTHmLKUEhyOFMsJtyVhYs5Ckoz5wzYZ4SUDQ,"Its great but today, July 6th, it keeps giving me server problems. I restarted my phone and deleted and reinstalled tiktok and it still doesn't work. I even asked friends and family if it works for them and they said its working perfectly. Idk if I'm hacked or not but please tell me whats wrong tiktok.",20,20.2.5,2021-07-07 05:33:00,2021
gp:AOqpTOGrYIxofs-JuxkoDos7u3-Lh7WQbN2e42-jCHGsQpN9eHnEF3GLEsvPv07BNqqcGeKgJ6aoLln4ZEmzcQ,Ot is amazing to have this app and i wish that you can customize a character and make it realistic,1,20.9.3,2021-09-06 23:26:00,2021
gp:AOqpTOE57SK6ctRO8EXTR0Ne5T8ZRv955VAzRh5WLpowIi-i7QDPE4YhFujZKpaHNWHzU91h43Mcpdhjo-RZaA,Tik-Tok so much it's so good like you can share things with other friends and also like show your abilities and like show what you're good at and also find axe that can make your life easier it's so good I recommended for everyone five-star people like you can just keep scrolling for hours and hours but then there's also alike tiktok video that's a stop and go take a walk outside and all mostly ignore its but sometimes I listen to it it's really cool like it's really cool I recommend it for y.,54,20.7.5,2021-08-20 07:30:00,2021
gp:AOqpTOE2Wrsf3isMy8iSwe-5jAIM5w33DEfwzw51m6q5xDrEh6LQLaCpJwz5dp3g_jOrwkHH8WNBXw0HiyN-Qw,"I'm a little too addicted to tiktok. You can easily chat with friends, post and watch videos that are 'for you'. It's a very fun app and always entertaining! Favourite social media 100%.",17,20.8.4,2021-08-23 04:27:00,2021
gp:AOqpTOGknElYCSCJszzG_cHXCqrfZw9SsyRU0Q4025CFKpcsx0Fzf9WV231PLApnUmO9fvZSUABsFvJ_kvI05w,Great way to kill some time or a lot of time if you get carried away,0,21.2.5,2021-09-17 15:18:00,2021
gp:AOqpTOFNzYq_C7cW-dZWBqxUSicaNtp-1SeKkIkhRfWdcpUNSGGrNfhTHXEaARLyJnU9CiUViA3gz1CPV6PVrg,I love it because it is creating things that you can show everyone in the world at any time and where ever you are.,3,20.9.3,2021-08-29 08:18:00,2021
gp:AOqpTOEbpyRxZXWJjDyknSv_N1vrogBbmbuZc0qswJ7DVYqVnSHjDzAAcXFs6qUqiGpuSCpK-jDfsT3ObX8caA,"Tiktok should come with a warning of time warps, rabbit holes, amazing people and trolling before signing up! I love it so much but hate seeing trolls and a shed load of ads",4,20.7.5,2021-08-29 01:35:00,2021
gp:AOqpTOGx9cPepSsG2xlvmFvjo6OYTYpDA7JS7pWT8LucOjsANeeNwW8UkTQcmZo5-sLaWjirB_newe9M-pb20A,"It was working fine before, but now my following page won't update. I've tried everything, from restarting my phone, clearing the apps cache, even deleting it and downloading it again. Nothing works, please fix this",40,20.6.4,2021-08-11 16:25:00,2021
gp:AOqpTOFw8MiRbkioRHiloLn_APdKL-TeoY2CJw2PqkTJhslgj_0FgBTFyHbyw0r59KxwHRAOdWr5u_KxgwtjTQ,This is good app better than the other social media apps like snapchat and Instagram it has funny stuff also I like that you can download tiktoks so you don't need wifi to watch them,2,20.9.3,2021-09-03 01:36:00,2021
gp:AOqpTOEOO9V1uIySJZ-sbT_kDM_-Zb0pD3tYyN3kQciJ6wFdqqZxla30xd8MB1Z46vPQQz9oEmDj4ik4DwNynQ,"Very helpful, useful, entertain,knowledgable and much2 more",0,21.2.5,2021-09-17 22:46:00,2021
gp:AOqpTOEzrfVWE4NZi2zHi12JPy_GbWYHc6QXqxaeR3ER0mJ1kBjC3RSbwj67ny7TcEVVboc63RdCl6hGjG3U0w,It's very fun to watch and could be very secured for younger kiddos :),2,20.9.3,2021-09-03 09:44:00,2021
gp:AOqpTOEUuHxhewSeCOBzvGXc9dfwQNgcj5_uMme1z1XsAz-ZxAWT2c0qo7bvn65rjM_hjG0MxF_IhWXsb69ePQ,"Amazing i love it i can find anything! It has amazing quality and an amazing community,im glad this app was made, though it may be an addiction, it is so much fun to have! Its extremely inspiring! And very funny! I totally recommend- 🤩",114,20.7.5,2021-08-13 04:24:00,2021
gp:AOqpTOHgvnf1a6UbBzWZwTrNs4MxlsrPjAAMilDlfr4iwJW78MJSmoILAtX0eM0ryzqLcTw6Uh3NS874egwrqQ,"Kept me from feeling mr darkest feelings. Kept me happy when I was sad. Tiktok is a great app that let's you explore whole other worlds with just a touch, and honestly, I'm so happy this app exists. There's nothing that can distract me from su!c!dal thoughts quite like tiktok can!",20,20.4.6,2021-08-09 06:00:00,2021
gp:AOqpTOHCQmdHpafelc-tREjaLnBp3AGTJAm_zozQ7VTmUJ1kdQYsQ2PO0pS2IGkuVmOKm_isuGgn-8JPWBfFag,I think it is a amazing app you can do and find a lot of things on there for example if you want to do business on tiktok you can do it and find it and if you wanna be a dancer you will definitely find that to and there is so much more stuff you can learn and do and to be honest i think it is a overall good app but one thing i do recommend is preventing the pauses in the middle of the video but other than that it's an amazing app and i would recommend using it 100 percent no doubt in my mind,138,20.0.5,2021-06-25 15:14:00,2021
gp:AOqpTOGcdoyzO51mJH8pMajYA2ISkJ9R1Mk7NSl5hAquiyVotJomYEWhIvgEXU_BYGSkQf_u53hmVeoRBFCo3Q,This app is amazing use it all the time lol there is quite allot of ads but you can flick off with an easy swipe you get to see other people creat things you can try verry much recomended for bored people lol 5 stars tiktok will change you life in a good way.,11,20.9.2,2021-08-30 07:06:00,2021
gp:AOqpTOFe_I9Bmd0tLwjanYhzxTiMl324xSIYQacaTQwA4zQSmVYTot2q-zIhRzW_o8KXy_WuzPkAseUfnTCwfg,I love this app. I'm literally addicted . I'm on this app 24/7 and it never gets borring.,2,20.9.3,2021-08-28 22:10:00,2021
gp:AOqpTOE0X1zMG-I5xDLLxtQmWViI9z16JtSRQV-uXJmuGHfwZOnAMVmywvk_XUpAaA4x1GqK8zKJcbAQh5KGwQ,This is a very good app. Many famous people use this app also I mainly use it for when I'm board. When you log into a account it asks you what you like and then the videos will be about what you lik.,9,20.5.3,2021-07-30 04:39:00,2021
gp:AOqpTOGB1lbaoSvVzZh2rIJbF9SCVrjaUj4AcCeozpmnAi0J-9QhBP7Oltf8naHjkBCzs8-X8onZTNT8AVAK3A,Great app. It's easy to use and has many different stuff to view from many people all over the world. That's awesome. Thank ks tik-tok.,10,20.9.2,2021-08-31 07:20:00,2021
gp:AOqpTOE5Q838_LCliHe4NH3gNJ0SsDZLiroo3KtP9CasxbdtMh2FK3gvLB-eO7LuqKLUivuQ_fZVgDdms3dnGQ,Great traffic source and very helpful. Highly recommend.,2,20.9.3,2021-09-05 07:20:00,2021
gp:AOqpTOHia1znXvN7a-gq-i0VJdFcM_yfX9bDHOW4w21mm4eFBBZUy93P1M7xoLGktoNfy6tLX13yGQVJdKEGdw,Great overall can really find some amusing stuff. A lot of good songs and videos. Personally sometimes can get a little list in it but I can always come back to reality.,28,20.7.5,2021-08-18 11:48:00,2021
gp:AOqpTOGVb-cE4Q-CHwQCjT4LYv9ZtH5ez8rt1r6KGM6GL943MBoKBrTv_HM0vWHSAgIfLnmxSksClByS2KbMoQ,"This is an incredible app, it has outcompeted other existing applications. It's working and real app",0,20.9.3,2021-09-16 16:13:00,2021
gp:AOqpTOEyXJxnilw36Pyn2gtap9Ko1RmPwh9YiCQPvQj_KmUM_6nMhYTb4-eYOIkENunKrjTl3oIWsLWDaJMtDw,Idk if I'm the only one that this happen to but when I see my followers or who I followed it closes the app If it's only a problem please fix it,4,20.9.3,2021-09-03 14:32:00,2021
gp:AOqpTOGHnQ21pB4uOO1gGF6V9gXeYXvO_dpBtlWinvRhMxt0pDTs45flGfJvAAx2v3PrJWHQiKz9pDbEt_Al0g,"So creative app and its so emotional, positive, learning, and teach life hacks people out there are so amazing thank you for the app",1,21.1.6,2021-09-11 04:10:00,2021
gp:AOqpTOGBkkRfpUU938pr2_ZhTi4alIe1mUMPp2taR9NfuH2yEcUj2PiY4oJtmx2WywSyh2Z3dwfcWMdGcj-EmQ,"More than great it, amazing. Also it will always help me laugh and you will always love it forever. mostly it's very good and teachers are there and kids and adults😪",8,20.9.2,2021-08-27 04:43:00,2021
gp:AOqpTOGLTXIxnH7JRXDHQ9R7rrCVqIiEZzJBIVlqQKQNs-5KKee1jB3c0tJnjUgHACVPyLH_lLFGQgm2U7vUlg,"Amazing app! But I do have a few problems such as the text to speech and how you have to ""promote"" by paying, but other then that I have been on it since 2020 and it's very nice!",95,20.7.5,2021-08-11 09:26:00,2021
gp:AOqpTOHnimbR30Innvr5ZR3JzcMhjEN6wJiKcE22bFCCSHw6JJ6ujzvXqtR0XRDMclu5ELyg0h-_yOPF4Tp2Wg,"its so much fun, i get to make videos with my freinds and watch other life hack, gaming, cooking, dancing and ETC diffrent types of videos!",1,20.9.3,2021-09-07 06:04:00,2021
gp:AOqpTOEqCD7p1zx3tdcA19J-Z91FlTDXMca19PUHhmBeEwDqIpDQ05ojqW2E2z7SvT2A2NQvnEf-ExcGJYHf4A,So far so good. Your app should open to following not for you. Some content is very inappropriate for younger users and they see it whether thay follow it or not. That is the only issue I have,9,20.3.41,2021-07-29 06:50:00,2021
gp:AOqpTOHM3wDbF4aQM20jS3L2A_4WUILauorpk1tOELu9O_-uIAZHhxtItwr4HQV147m5HOwK_wHarHYamWNm4Q,Been loving TikTok several months now! Keep up the amazing work! TikTok is thusfar one of the most fun sites to visit and get paid for content creating in my experience!,0,20.1.2,2021-09-20 19:04:00,2021
gp:AOqpTOGdJnPzgWnm-bAWQ6p-Ua6jG-zd0vls_9SHC6PLwx3Dx_XQIuHPANQiC5PV-9vd30Df_cHy81BSRziH4A,"I cannot say enough good about! I'm so glad to have it and learn in every area from the world, Religion, Hauntings that are proven, Just everything for everyone.",3,20.9.2,2021-09-01 17:41:00,2021
gp:AOqpTOFFYW-4FC6A64rzaAcGvzSaUtbQHUyHBEi0raKW71rNpaYEGGrQhrk2zugAjYg2X0KwnBVNAHcicA5j7g,"This app is the best thing I've ever found for fun. It gives me the previlage to follow, like and share data epecially for the motivational videos. All in all its best!!!!",8,20.8.4,2021-08-26 14:19:00,2021
gp:AOqpTOE7E1PBlFJ4apFrZPoQpHB13EGy2qZO3VUeMjzuunNt95vOnWj2lr-SBPekWsWMMVYMnz9JVsz4zVt8GA,"I love all the Beautiful women and how real most of them are, also the food videos are great, some people put alot of love into their cooking, great job TIKTOK",0,20.9.3,2021-09-18 06:06:00,2021
gp:AOqpTOGjdlPOF3lm63Ah0tUNv1BwduujOjCCkPQq9FP9rGr0PECyXBSWfGiqfCdqUwZGX052PJO6kJ7CaK9O0Q,Best app ever! I always scroll for hours and hours but there is a problem Everytime I make a video Abt my age or my self it gets taken down before ppl can see it idk why but ever since it was musicly I was on hear now everyone is ruining the younger kid childhoods I understand they aren't aloud on the app but like show some repstec ppl get bullied alot on this app TikTok should have a bully Monertor.but after all it a great app I love it so much,7,20.0.5,2021-07-07 05:24:00,2021
gp:AOqpTOEJsetUwCfETQSG1xHVvJwtcbZ8hJGEyNYMa1iF7f--P8yeauxExMMOd9kOU3r0VQxKXLwv962IYU3oJA,"I have been enjoying my experience with Ticktock, its been bothe informative and entertaining. Mind yall I'm not usually big on social media however, during all these rough times it's pretty cool that we can all come together and share parts of our lives with all kinds of people whether it's funny, cute, ect.",1,20.9.3,2021-08-30 09:44:00,2021
gp:AOqpTOEtLHrxNyVlHfT4fNIbahrflC9umLJ-x3IS17tk5pR3hqk0ADi03EhqMKTzzEpBfYoMwbh3lEBh-VsqaA,Best app I have ever used. It show new videos to make and when I upgraded it it was even better than before and I also get to see other peoples videos 😍😍😍,2,20.6.4,2021-09-09 07:02:00,2021
gp:AOqpTOGemqIyDFQpf86VcGmn0lRZGahhGX3qkdenq_lrygml7_VE7OXxYAh0La1rA3Cp1q0ESrQ-AJH8VoP3Zw,"TikTok will run you of time! But I'm not blaming the app! The content is just so good and interesting and funny and educational and very much needed. If you stay up all night watching, that's on you! Love this app!!!!💞",15,20.5.3,2021-08-01 05:08:00,2021
gp:AOqpTOFJWK4CExK9-fBL3OqsEnE93smZbPfRpTGhmRTwPh6q6AZEbi02-wJbcPIChj9_8-LSh79t4_KJYH9roQ,"Keeps me laughing, plus it keeps you informed on what's going on in politics and the news. So definitely go download this app👌",1,21.1.41,2021-09-14 05:43:00,2021
gp:AOqpTOHSBXdQ_edYZDzwmLn61iOBvIzQv21OSjUSYQOAwDizbQXk3KNnny5dr0MOYJ5Cn8UW0vbUVnVF1OI2XA,"I just love this app, I get to learn a whole lot of things, get to know what's going on in and around the world and it entertains me.",3,20.4.4,2021-08-28 18:39:00,2021
gp:AOqpTOFWWxRC_lXiF55lhn27oAQtTf6oXWBF1O4NdEoZ3cWU1HU4PNHNa02sskx6bhdW5StF4XUXSDa81r0LLg,"I love most of the videos. Some are a bit over the top. There should be a rating placed on it. My 8 year old niece was looking at it and was shocked 😲 by some of the contents. Other than that, this app is so cool 😎.",56,20.2.5,2021-07-05 21:40:00,2021
gp:AOqpTOEyj_WO0LcT-XxUOQ8T-j0k9Ywao3kQExwP4IwI8y1WfEyAliUrt6c1rdxiYzVZjDNPsU5a24VTCoEXkg,It's full of fun! Its a Variety of creativity and a avenue of expression outside of other social media.,0,21.1.41,2021-09-16 14:32:00,2021
gp:AOqpTOEFgvuAYRIJdbe00G0bp3NQpK54KvuChMNn7LNYizk3pMBE5TMWQ0Ti5HVz3Nvo2qavfo72rJjqSudqMQ,I love watching these videos there's always something new and funny on here on TikTok thank you very much for this apps,0,21.1.41,2021-09-18 08:20:00,2021
gp:AOqpTOECh4vJhXuA7T39yGKlt7jflHIKdmgaI0Nmy1ENxdz28Dl3513UDZ-Mce6etw0rJDcFzFLBhWKKMarbXg,Edit: Thanks for changing back my thumbnails appreciate it 💖 My promotion is not going through 😖 _________________ Please stop deleting my review. Can you stop zooming into my thumbnail. Thanks. I get less views and you make less money. Yeah you keep doing it. Please stop. Thanks so much for turning it back,3,20.9.2,2021-08-29 16:01:00,2021
gp:AOqpTOHK4w2edgLCqQOS7TRNi9_7ZgcCloawLtBrYIqCdOBtGeYfAdUUOGuzHu8M1zJWjeozW1J1SgFblAf-wQ,Best app ever. It has so many features. Like you can add effects to your video before and after you make it. I have made tons of videos and im almost at 200 followers. I recommend this app. 10/10,49,20.0.5,2021-06-29 02:11:00,2021
gp:AOqpTOGHhqIGxbYX4xa-hVY_Qi_1O4Hqd12QJds0_l-e_IoxX01dXdLAIvtm6tzi1Fa4LGwnBsu0GhnW8iDGdw,It's soooo very addicting and I can't stop!!! It have soooo many interesting videos and you can never get bored. You forgot how much time flew on by. But it's great. I highly recommend this app.,22,20.3.41,2021-07-22 12:34:00,2021
gp:AOqpTOFPf83VIj537NNF3RDcV0g4omFDitZ0nDy5S4Gy6LCLoaT4NWb-i35AYcJ0FgpSqc-sXoaEJyGJEwcGjg,It is really good but I have been used tiktok like from 4 years but one video also doesn't go viral why I have to edited It like 1 hrs to make a video perfect but like are only 20 viewer:200 only why can u plz make my videos also viral I have request u please 😣😔🙏😭,3,20.9.3,2021-08-29 10:55:00,2021
gp:AOqpTOH9T6uwtFwmiPB2RA1-ObNP7tC1ShpjroMkWgjk8gdnGNW1obbCGwi3b-7cSsqXpW_WO0OKI0IYmlLeKw,Wish the merge filter effect was still on the app but it seems it was removed with the update. It would also be nice if tiktok would allow creators to download their own video without a watermark to be edited in other apps. Otherwise it's a good app amd allows a greater way to meet people amd spread smiles.,8,20.3.3,2021-07-18 15:40:00,2021
gp:AOqpTOGzl-rsO4UAIo93DXW32G32taghirbiE-V2azxmwWKc4NLMHHWufkjfQONbMN5ZPYnWoq9H9IM6nlpQ_A,This app is much more interesting than others .It has helped me a lot to enjoy the lockdown days .It also has helped me to see and follow the new and creative ideas .It has also helped me to present my talents to others.thank u so much tiktok .. 😁🌹,58,20.2.5,2021-07-09 12:53:00,2021
gp:AOqpTOEiNuVGR3hKLx022lUUfogXeoDidGRTmCgseBzx3H2o-5fh6zveuLpQv-CQysQVNzOPxJmisnwIkblq_Q,Fun app to flick through. I've had no issues with it.,1,20.9.3,2021-08-30 06:48:00,2021
gp:AOqpTOESIOp5dMxHcerIDcWkYMMcJYbewc0l-JwaE4vmOQLS4Q2UABpddguZyFuFAtjsi2y2-VgCwFL-xfSAOQ,I have been on this app for 3 years and i really like it i used to not be able to upload videos but that was only because i was blocked from posting and didnt know witch now they tell you if your blocked from posting. Kids are on the app and im a kid myself but i just dont think its appropriate but i am 13 so im old enough to be on the app it works smooth i have no internet issues on the app and its just a cool app to have!,31,20.7.5,2021-08-13 05:46:00,2021
gp:AOqpTOEIarHKlxkTFdWevjOX-nVb7d3Chwe7nvQY7NCrHUSUIUHLiXuQAgGUe5xSfe_aI3o4544uuEdyfyEonQ,This app helped me through the death of my fiance and brought me joy and laughter and amazement when i could not find it elsewhere. Easy to use. Very fun.,12,20.9.2,2021-08-25 21:00:00,2021
gp:AOqpTOEbnYXyORNYHFzux3F146gFo2JfBysj9-nNEPOhygc5fRwl6kBeGMA9K3nimS2P0IF0b8fD_xtQNgIJlA,Very nice app but vies stop coming from a certain time.Pls fix the bug or problem,2,20.9.3,2021-08-31 20:40:00,2021
gp:AOqpTOHQNIO-71hlBqs4PYJVmxmSs_uxbwnPJYpvWa5vo1TZqZAqEpR29LLKLK5zQLW445z-hF2Azi-pLt5gcA,"Although the people useing the app can be toxic that does not mean the app itself is. i have learnd confidence with the dances, cleaning hacks nail inspo outfit inspo and keep up with all the trends. It is an adictive app so i recomend only being on it foe less than an hour at a time. I would rcomend this app to any age from 8 to 50, i learne older people get mad because they dont like change so when they were younger rasist was not a thing, not as many people were LGBTQ ect.",15,20.0.5,2021-07-02 11:08:00,2021
gp:AOqpTOGDJn6RAErJ9QsXB5v1dEzNemS8iqt8VvPQvdcd8t1aQlthGbMJqVxy4_AV_Af64NQrq2Xf1ywYAWUbkQ,I love everything about this app exept for the banning that goes on people constantly get banned for no reason at all and i think the app should let some things be because they are constantly trying to make this app better by banning thinks that dont seem %100 family friendly but over all ots a great app.,1,21.1.41,2021-09-13 15:31:00,2021
